NU_INSCRICAO,NU_NOTA_MT
fa7c7baed670c091595d5241ac60388158d865a3,488.8913140434636
2eec2a8804041d45e6aed36d780af42077db9738,-0.002219348611653793
e1b13253d0c6d128395ef9038e81b867ccffd75d,-0.002219348611653793
4b1272abd1c223c6b3866738343d0d1a187bceee,452.62071988827694
9b3ba216b99a9facb99d291a24ba7f31f7c16d47,591.5675297823665
b30564e6725ba49f41a300b9d5b4a4d60dbd2e96,604.1993623989824
0a0f6d41a696188ca2f0cc6ba86ab0dc289f71e7,-0.002219348611653793
6b97e401a2380ea07eb4cd9b23a36c2f65bb571f,487.4556328142127
9339e7edd9c9f1fd6315d21cfa5b8a1cbfecccba,622.4547290315421
96adeb926d2bf38c47605752b4583e2421670498,-0.002219348611653793
85532a763d300142aa5730640d6557e951c9d5a5,474.7635885666828
1d0c6ccbedb71ac35c84230c2178b1e63121d981,444.395941918968
d9f19fb6fb2930ab8b678a7b0323002ad203037e,334.727932284355
548afb11f5558a98d60d15812ce420183be2384c,421.7380577906758
c71e696d1da963c9ca2f3721235636f0c11a5214,-0.002219348611653793
0df706507e7b9949fadee6ca5d133b6121dab638,383.9895486370539
273f728f72746a324f8edca20016b31ebdfc69c9,542.198871949945
315664ca896144a5b09dd9fefa1118c077850632,500.7126770297536
270beda937aacf0ccb92f8c1c79f8ece81631474,-0.002219348611653793
2b16ff985a0e98893657e86f03e31a1b9cbb76b5,433.4438559628366
72015742f88294ff22136b796ae21fa3bd7ff783,-0.002219348611653793
e76ff15c117627b54fd9982e861f440dc768ecc5,-0.002219348611653793
21fd3328af19163fa8b6aa5379c514cbb80aa40c,610.1673033179443
5fa5d2acc9f8a67fb4429935481b238e2bfc304f,583.451472777559
0bd355cec1d9f3a77091328a3a2ed00055ef5b8c,-0.45863469906089327
82d0f31d745e2bb538a7b2b4e3b9d12fe8410afc,-0.002219348611653793
991f7e20c95b8ccfe1e778cc46271298255ef03c,553.460291885371
74fce1f1cb212c9bd565c567e67dd36c4c8f0195,627.3789752620562
15e213eeafccc2104b09e68d19bf0d319e6b3d23,491.99873456921813
1980b884a95091958fed36f2a25f4f67d951307a,466.94576938028627
85d8f06a32db9cc5355cf0697f01f6f72ee6990e,525.1776426593906
bd6f17903c51d67ddc4dfb0ae966e71d6d7de048,583.0300216071853
0d607b93f4fb2c0bc4a101d049aaa2afd95c2403,552.5862303483485
38322f95e4b41e66fe73b075cf7a85d8eb1f4078,638.3498890518191
17b5dd38279725f7bf42fd672087d34581aac7fc,560.7539208524984
91be8aaf2eaeab553df643e309d7731f55951416,-0.002219348611653793
8309b6e358182075fe70ff33ffb819491bf7dce4,532.237790612998
05152b3d0b3835e47ba4a0f645420453ec606f11,-0.002219348611653793
18cc562b243cac2c8f6e88260ee7de9345e511da,503.96932717926626
e300b2071c31c00ccce1ed056a9ba5cef3257509,-0.3981818871302695
b8574cdb72d7c948c3c536501930f4998cefc5f8,514.6195750208659
7ca98c72cdf85704e7b3a4380c875482b6ad82ec,554.459716761453
642d4d14f3a42c4c70371c9e647d87c350756dfa,628.673066309281
5274f6ec4abf32eaab809472f94c2ccbf7cd1b44,-0.002219348611653793
6047a4238c87b04f722c0bf2705289ab82c0ffd6,463.42911273886926
c2cbe6a23cc008611e77294497830f9e92e8bc97,623.3842798231261
8635319581b84dab491c5ebbb9f2527208044d6a,429.04986142100455
393aac47666d86df377cf029a6e4405d58ee8865,-0.002219348611653793
7c57d6e43c628184d269344c670fa6ed8596ec86,-0.002219348611653793
baa3231770de496cd7901551292411fcd175d6a5,464.2355941016207
deedf4f96c04de5d73e84bf87eb67e07de11df96,-0.002219348611653793
4bf785c67b51c1b629cb1e3f2f3b977efebd9a05,419.8359015021282
4a2ab5dfbbfaa5c1aa85487050b2bb4f6f6e2229,468.33538504338446
9306c48c3b1941bdc4639843294326772caec025,544.7886136032679
4d911ccccddde4e30483e3f79293bc0c936176ea,512.2241158865565
c196ee2052027994534830c4326b3f636f1b74d2,469.23756601568505
915efb3607fea8a03fd1edb816c912cc537edb9b,547.9594381221732
ac1df349db67d05cd3b442fc71eec050caee4525,476.8997383811246
0f3c9e3a3a04bceae80f3e5367e64516e6ef5ed8,-0.002219348611653793
603c228e78a4706ed100c1c07c76ecc13288425d,467.068096271895
118799dfc52115ba91843fd2c77400493a8c2720,554.6510120181899
23b99de44a07ea38f827ad0714169bae4bcc8711,523.598980767019
895b5ffe20d0f0f2dda0c350b87b6f72519bd626,495.5928252371428
aec4c0beeb85804832670209b2184df3b3c600ce,395.90904989124897
ccab52a527f2b492e0e65c70afb5266c53351197,-0.002219348611653793
1f92470fe8137bcc16059dff0384cde43e2db448,598.5221170939867
3dcbf6f39004474343ddb2cf52cd58ede4aad3c2,492.9724687243505
a62072894278c7e7aab0c7239d2ef25e259c9849,400.854402280785
d4ea760a67ed0ba257c76fd9a197708642e8bc62,507.7404526263882
9f56aea741a82168d02d038c0575cc392237000f,-0.002219348611653793
53e74317befbb39e2f5c738c306fc6d34aaa192c,482.4469615638893
2c9618dd62fda981e539fca57ee3be6b6de870ae,399.7047266997681
8500865acd482736233a43a6b616705bec5928dc,462.01935689044336
ff1e071446d5f6c03e9cf20cfe0476a4db8627ac,443.21759388644557
fe1d5e20196d946c045d658dbd81de762c858bba,538.5393222652043
0fed213d36822ff189430e3b844e420b84783559,1.0960373278472786
6b1071436aa5429f5ca0f6603454282e572d5ec2,446.6797628048242
701b94e2722c3bccbd419973779c74cd901cbb49,538.8175759055658
e1e0f0d959f4966498b7cd1b8aabab29bd90c7f7,413.0978785101048
40272b7b6944953d19441f3d11db1ca6259036c7,505.91369877019815
3aa252c007ed0bbafa2ace65310083a6d48e6ebe,485.79063532210273
ae5b05ce0d8d567328db7bf3b32947fecef73870,-0.002219348611653793
2da6c6fcffd9bd22e13a8717b62ad8b7eb4381e1,394.41086832668447
189c4106bf1678e12e9891b3688337a22f2f611d,-0.002219348611653793
ad1a5a001fb410e949c882c3cefcaf88311f6fa8,0.8401256376047085
57aad26f657f508f28e7a4c7d8917a985a54b44f,406.31580994891846
61df053a75707ec0fd8e8cbe49f5bb79e7d20328,517.9551721740921
204da37333efada9bd5864510185eb8c4d41fe48,-0.002219348611653793
69ad43874be3091574f051ca334483f5953a7e37,-0.002219348611653793
f212e61eadee0388447fd7aa71a63b5b231ec46a,428.52383216065664
08bda823dfcbcbe45c46e6666268434b54a875c7,0.5443221624966531
a1e1b1477bc37f3aaf4359bdef31cab9f8d4fffa,0.7482304270096604
e50870ccda7ec32760ee23f08e9c9dbf0288f47d,569.0002147499117
067c07859139fba60b96329bbba80fed79ed9535,527.662137901169
7355cdb97afc51c0d4fb1895d407adc1a826130b,428.45909181828347
3c69a9f903494bc62eab1f114782bf8eb8380e95,476.418121105677
2189f7079585e9c5036b0cc92a1c7dc065aae1a8,-0.002219348611653793
74aaf71b443f1ced65fd4c071acc0b5fe9079b97,437.4589064747627
f6b570f463b91beb332e1e5be09838dea7214790,388.9005142188682
cfa20d03b8d493eb00a3e91d3dd0f93573e625f7,551.02195578532
23f42cbb61a06a505bc0fb98585945008f83f1cf,453.626205787347
1b148ac62bb092fc8e1b5340ac12924dba7d3715,450.909144943545
a714da15af9873f1ef20fae52901a9ac1d8ade35,469.1771738700283
1db7ee0e01a793bac520aa333f51e963caa92d4e,-0.002219348611653793
6c45e7e2a9578ff4887d8bc05ca5ab4faed336ed,516.5048341699801
0002c409e1ee2353dbff680d9a7e77a5f0b50a94,479.06536788538506
46eefba83d46b5adb275c69224fe09fb630d5358,560.6275415890675
f571bde7cea96e93003f7883f1b9850f96fe9c6a,544.7479785047436
e248d194082a8831734a6e3a34a58f6aaf5039d9,443.7087730311658
e386f7846ab26c3732b27921dafef4c7d9e5f7a5,-0.002219348611653793
3490b0c6fb958daf5fb36d327ba17d34ed8abd90,441.2224707630248
eb43926f5b09278e6bf0d34a2440bc8670244656,447.26398025672006
893adc250ec2d94bf7fee352c7c17cb765d333b6,468.5339979879936
25ce5386c14ad7d2b09b2b8ea40f60a5bd83570d,432.40475202902223
21e7c065af2be78876ed12d2efa20420080f6275,457.1117744086388
4a8387ab4e484323ab4c1685f2cb2385b2a42ee4,448.77850404085285
972908d6e89a97159ccb1dd1d4892cb970cae6a2,475.3380843863545
685b9a65ae48916267ab7503f8f55a3a466abd77,588.7771398359944
8064c6c452997eb96ae79e2d5d3c348581e78b14,599.2357820755108
8605485ed65313a27e96f467456f1a53f1107500,488.80385520562936
768fc57d371dec37913eb51f11818650d83b7e63,465.43320206737405
9ddd5a166c6c32e390e4f439437e444546df1187,-0.002219348611653793
8c8cd6bda53fdd340de2c63fb5d4efc54a7922de,447.2528294379559
f6554ffa8707a96d87ac0a3dc3380505dbe25dea,526.0532234464185
be93a3a5cc2fb1ddb9d47ad74f85331b75348778,406.05354032266484
689b58e47a677df619a3ff52d548b7248d7659ae,-0.002219348611653793
0a80c4d2e908eaa854b6c500ea28ae09e491a823,-0.002219348611653793
b0d03f4d46aa50849796dd95473755112c1fe26b,410.1249859568978
02f3fc0644c3a974b1ec0dcf6687f78d5a000d58,434.8533170108648
fd4666997792a70aa3116ea109dd8b756f5b2135,-0.002219348611653793
a54ddb5376fdacf5cd1f0d1add5ded62330342b6,481.3929024631637
28f15b94a9475a6ee13da565eca0c6afd162c4b8,441.4975021213602
1bceec9f2b9439b2ba4733e3527da7d5063df496,424.7666671477461
2dfad9a8c00252be6dee24e3377e0ae4e57f2d06,-0.002219348611653793
9b48a44fbc521e33f99bcecdcc96ffc598e6e632,424.24924350417797
9f857ceeebe43dddaaf84f944c3c94a664ff2bda,521.9865015039734
630b1e2b3adcf90f1c930cad9e871b174cf12c1a,-0.002219348611653793
fc0624bcc7e605b2d20a3a16857675498491654e,456.5812513921814
5f0ab4a373e3558a29da52aff2b1d4cf7fde4404,-0.002219348611653793
6860ba98c2c65893de299e4755087d5d6b6a6033,521.4881605519513
70130a38cbf5e620b6ab5122bd69566791902b7e,-0.002219348611653793
930383c9037251c38e40ad9843534cd98c91a0e7,-0.002219348611653793
4f2370175e8559143c43b30788b65260884ea2f9,490.61983982611866
b82ad5b2113a68659252db9051093cc05087a38b,-0.002219348611653793
837c933e6e8b380e440024abe3eb4ce9a7ad6315,476.8181701186519
478cf2c66a99d0106080fd93fff65c9a56b04453,-0.002219348611653793
2211d854bb3e5dc2d5fc07f73066e41d3a5693dc,461.5442324439602
1ebb9d6032291ece52576d2d08192d9b2b99f454,654.8913904440458
d958d954eecd475a0531335ec908bdaba301921e,457.8490812105591
14bd9da1a22b6ce55c9ffbc04f9f6bc40333d4d1,425.76991536811954
ec522885b9a426515641c1c67a5528e18f14bf5a,-0.002219348611653793
69c2149031d76ac0451f02e2c9d0de205806a07a,-0.002219348611653793
3834a3cc23a38eccc9189e8bee7ee358b75fd635,409.7503456070429
d5b79ab72ba5a5aa8bf3d9fe16bae73e39b9dde5,439.1829431787221
ef49c026fc5471e8c1b56e3fb2419b946a33c76d,425.10559797001173
9374367408d6d3a00bd23fafb447f0fe9800b278,513.6723519935903
f2cbaa558fdbbf3d649ae65ef94a9d04b37fa58a,-0.002219348611653793
c8cf85985775108a962f206bbc07f9b96edf577d,448.6774108715682
fd2be6be460aeba8ad01303ec1c734b3ce6f9e68,-0.002219348611653793
22c4abf2162ac430458742f60e265835362dc7d3,-0.002219348611653793
e4220a05813204f233d232a847cf24d60fc460c0,527.4426833800044
bc94527b84d81f7092c3694e357b02eccad91f1d,-0.002219348611653793
66a58d3b1020e10bb366884a26853f1d267bf42a,429.5920541099445
83b2bbe9efb5a5e8eab5c46d2c673f543fc8d39b,438.27401198101336
d084e1c3d7146dbef3c6481a96359948bf91d7db,459.96218436703924
9888d8f325173fc4f4bac14903ac7b770478e1a4,-0.002219348611653793
da3e65bf356c83ae8b3d572a791a96b8dfdaae63,553.7798215760798
261b29785844821814715b52511dbe7bc6905168,532.6472817086038
cf9a14508e8ca7b8b1d655e3d9dac3c7f6cddc94,-0.002219348611653793
f2ef13cfcdc3cef6ed5b3bf69ea1410b865d1fc1,436.4329636417951
8883c8649e0df6462c6f4a06ea6e9595149bf6ac,467.15808297891056
cc1e3f6d30dfaf8b21834c0ecfe0b773b4092cf4,508.618453791162
2aee59a8709e9bbf7de39903fe1172fd948e44c1,536.9034446741651
cf71722a9c4e583c4931ebc390cfe917e63e80c1,452.8496398923024
77b20dfbf4075cf839105980792b7298380acabb,-0.002219348611653793
ec3d4ba8f80c75414b4e87994cf0058ae2b1fce3,-0.002219348611653793
39905ee60f2cfbd2c06e6af96595c470ccf74d3e,387.1131338031171
0c7978c01fb8fcf7c0d48935c0d66410d8ee2c2f,-0.002219348611653793
0e326387495f24745d2bc6110ac18f3580e56290,552.490987533613
f94f945618e9047bdde48cc06cc7a6e0af719a37,392.5374761687349
0dcb5c89c0eb43936e7f1366f1dc76fec085d040,435.6730298067125
3d4c1727853053cb5eb4d407b22396e314509d86,-0.002219348611653793
580063acdd223dad07639900466c199c7ec6de6f,483.626900116284
265f10f7456631dec2915feb97ca6b706d8afb34,412.26376918228556
f28551fb5c2f0ba556ba947fc5aeb5d946d7e003,540.6460002589904
5085085c3fb8ffdb2c6c30fb66fa17f56f0d95d4,-0.002219348611653793
c60905dd75c5c4ea022000a0d832d19e7b1de7d9,483.9637876050623
6d599c950879cc9667cc49f0bc52ba4868387962,-0.002219348611653793
7ff56884aabc69f1d8b14577a6407ac705d35620,415.5650844386659
68199e9559d14e9d3619b1d9d5c2ec12aaba571d,536.6611557233512
f77f4a3f4a4174bd6d5f0127b09b3a9436afbc99,-0.002219348611653793
421ae8bdf8fcfbd12912424dc6b99843ff81f50e,-0.002219348611653793
3388ba2455af7dba1afc8be01e9ef9aa3cd5b992,463.72803681346886
424bdb568028c00e963fc710f7a31107978feb84,460.57538607635263
9fc249e4d6dece656c8796d34208d45dc535c3a7,512.7054835514584
827c808e5a3d17b81cd7cb9434f92b276416a39e,463.079101277647
3b14b7a79a33800100b57153088a4658c2979c57,446.06198952585515
5916e2530308e5ce4602179367a5372a5f5135e2,437.20499937089954
a5880689fa0d7e2b80596a17c3f6a9e85439d398,515.5005307337461
c8cf5c4159c454809b801ea438db3974e8242c7b,527.2474768154876
77bc9ff2fdd54be8bebaa4eae19fed3c6c6b3955,614.192935520748
19b8b06263c22bc148bd3e79ced71751b0462f67,-0.002219348611653793
68043cf6df7116c4fbe9e8c461155a79d1149997,527.5892631119623
ffbf2b9497516c22da904a5736fef527ba8b868f,430.01012774921253
5001def5a54c7352a7f5efe6ca553cddeca44e73,510.0804494256972
3c0db6da5f1639ebd267f63eaf86ac8569a8527f,614.8707346304097
c69d18e6e6b386e2e1592648d9e2366de5f64c06,-0.002219348611653793
c57a918711e5f9909c06865804a1cc13ccb38936,493.3342203756414
d43c8bc37d22f63102d62317b61cbcdb1331054c,565.6671565309595
373440621611720645f51dbbada979c89bb14cd9,492.92274237086326
6cb9ea06bba586157fee26eb9d3642894fd55b43,467.6496725917745
b6ec42121f5e7659aa01f3ebe1d18e02b74b3a7a,-0.002219348611653793
84db81d48417a1f9bef9a5b72a0eb395b5a9846e,506.06016922624474
36f872f6120d768d0659a8dc67903c0ebf85f7e1,424.2187048418772
6eac66cd9ec970d8887a7df2ed69c132b8049521,-0.002219348611653793
194268c39d944ac4b3930c2c0bd8342c15773ad0,-0.002219348611653793
32ecd1831c2972d2e350967d4c96614030d9c2e6,401.9460680033523
d6ee1053b27c4c184f9f5dc8c804c99f204a32dc,-0.002219348611653793
9f9fc9c670143177022b7ea79292186768fb3849,435.1193229857123
fe8333dd7a48c2c6da19394b93e6413b2d969588,672.2942870197191
993bbc66f81ddc13f9b4c47931ab71f5c472f0d6,520.7499237608428
e7155d360d9614f96d8f28af8cebee412228e753,486.7851204032061
8bc5a02113c1d872fd3d7c745df40e622400e51a,601.5091045961269
2900ff93d1f83e953e0b7abdfa3fb081366c967c,-0.002219348611653793
e3674c21fa2357713f79e3e228580d7a772c62ca,524.5899040643154
7c8d53c9ecdb67403aa3a048a3d91f076934b160,-0.002219348611653793
406d38e4421757935a3e7898f767a98c306e4015,-0.002219348611653793
9aa4a411cd914b73b9d2843d50f7796dad1c0969,455.7911563256909
061ec45bddd19204b4ed9e1cc794b116aaffcd97,585.2999683975733
a90881337238e2cea4c2ce693aa1b6bb8dc3e23d,489.01427574206707
0cae68bb07813f6be4f476c21d699c697cb479d9,-0.002219348611653793
1ab6ff506119fe0fb2b17147c7019e7419a4be14,481.458478675275
83400bcebb04d1605ad7d37568b1bf4bde04b494,440.20510926848556
54899865c8bed8eb4d54c8d4c8ae09a30864290c,632.1455286032384
63e7e834e16f11029f62736780b3a101cac5e5f8,552.4956281325098
dc7a06efb8feb5e397b1d57d5478e2965322e80e,467.5501399518539
625786c698ec763a4dbba2978876dacf605d42c8,-0.002219348611653793
8ba8d9f7e4d980b58556226d906e2236659cda4f,413.6934355128286
db1b380fa7e57e26a6aaf292a1ce10cd88be4d5c,-0.002219348611653793
ef52f1830fe4acb0d7ce223353a239b3fac81925,443.7140421390542
873ca0475258c0454ff969ff7f8b779c30729f48,474.30693192951856
43d7bd465f67853f09b8ea211afa8cba29d6452a,385.91028688506185
0495f3de4b62dd3864b46d99dd94d2cac5ee30e5,426.62716061506194
691a5440a2e6406b5444e5322ca44e06ccb3ddf6,519.2315110233632
49a9e7f2baa21147daed25a03be27ef0d785cdaf,427.27636931576507
f9f2a8ef22a9ca0df9043d97f8091821346f7efa,542.4797099506338
2c2e3ea8b9a1097ce7a9330a386a2b32b4693317,560.6400418783946
97854c6bc17f30f476dc404dc3e74bda38afb8ba,-0.002219348611653793
c57e5c73a18d895c0d10f18f4ca74d5073c16698,530.3630702666304
2ed840bcb61092680e034399b5b638d6492e146e,-0.002219348611653793
20eaf4dfc827e8fa9f3fc7d7c7b7ba1c66e4fba7,453.8993734199444
1a4a30ccca625947b0d2a60f25702e8066320f5c,-0.002219348611653793
291eda98ff5f826d1adeec3ce1efc385ece76e7c,435.1239459486055
a976f1e8f9ba929071999ca384edb2f2bd0e0026,450.274501317661
fe944ad10aedde4f5e27c0db435fd4bd65a12dc3,-0.002219348611653793
601eb56c4870e7f3ce567bef879997434fab6978,440.0203399472597
195b20dc6c758d0fb1709ceeb16fff1be40ba63c,484.88776463195666
8d2007f35400585b1a23535658a56e3f56deae16,586.2975056862049
504fb778c3000f0f74c49d28a157ef535df7b26e,505.46831734997204
41486a1936312d298dd64860a5d146bbe6e1f6ad,448.11691283014756
9b451f12c10f88c290d1c4f6e84bf4d12094e8d1,-0.002219348611653793
eaf79174460e09e7653d588de06f97e1bbd42138,505.3822950204
cd62a1fa1eb574a4ec4ec390d3510e65db72e1ad,402.2056616025723
2181b6cd1a507e4be28b56bc22a49fc0c508891f,466.37342208735777
5cf539ec5fbefdd7e36c73555623aef55261b30a,597.7826522393319
cfcaab878786f9216a4d8433f2a46bad9276aee4,454.5911292229368
1b24de7ad1184ad4a97f373e876b96eea61c6b17,521.3782141887738
c261830482fb017b2cca67da0781f4b8b8d83187,-0.002219348611653793
62add403579d50fbee420593bd16447b10679b89,522.4060612006497
d8e056958f364d9b9abc8cd7d7e464341655e324,-0.002219348611653793
e00b16108ae0577000f16ced5a92205b35879b17,435.89237833728646
578b34d9c52218727f025eeeb7e9ece099e7962e,-0.002219348611653793
91011d06f4c11199a3ae872aacadadd7d5d75f1c,-0.002219348611653793
139838127162e6aa92bebbc5651e0472286a0619,-0.002219348611653793
3c4914af467ac58e125a45a078ab6cd43e13b655,468.8191340227244
2a325c32daf5b142cb0312bd9bc7b97ab6dc2fd8,444.97633976924135
df7d7db821755b6e9a024a3cebe06b8155d9c708,469.93263811797794
8134453bc66345ba09033fc2118df694fa6a5299,479.74369734364586
6e3fa5e6dd0bf71c8fb50f78c463e3b69ac0a00b,474.2247792191217
b04d55df23021bca201b74ffe2e63ea7f2449877,480.04449329787855
3f318550fb1494cc6160d1e031ae29ac2fc065aa,499.2959666304133
ef77de8ef635260390a3261262869ca5c6135f59,-0.002219348611653793
2dd2c7b4d6c1a00daa2ec9d46085f48d3597d8e2,-0.002219348611653793
c7cc0461b2c741ae81ee815a975dc6b9e514875c,474.0099859200402
73274817307e9baf478abdd2e6e73bab0ab26ecc,-0.002219348611653793
af6c4e9ec5b12de767977306416bd0d9447d310d,428.70413015667265
7b309e8114f95274ac95aad6697df953fce1d861,432.1535880347349
354a476d6cc00db02bbe4bacbebe0298c14b9926,-0.002219348611653793
1129f19bd9bdda52f995bbbc88ac1d7b2c7b10d4,440.90368179558607
adcb305091a3f8b4a9771362caaae7d2b39465c2,477.0291379041898
3b08ec5615162eeef39ddf97c305601f8d6be53c,640.7908263196382
dd8bf6ed8a7291b0bac35478a7d4812939478898,521.5452069090497
298c9c61c87385c00c8eaa4192d153a8d059e411,482.79801307879313
df79eec536e5028c8774e72b5ed0ea72ee8f63b5,-0.002219348611653793
64449fe7c928f02f796c5b0d527c681b537f7859,433.1897448954495
bfaa66d24544cca4105e4364d9228bb8dc61c14a,-0.002219348611653793
62d6fdccdcae41351a63bcd346eb65178c0481f1,-0.002219348611653793
5b4105ad5fc607cdcd25108cdb499ec0c7f7cd5c,566.5361245564504
f0d08da594cee151c351acda8e05cedb7aa8f2e6,551.3840668951113
cd2030092aacaa9580845fc92189ad3bc1a88129,412.20524437017343
1372e1ae0bd729de3f59baae76f62b02b73b21ac,475.1248923556228
3a74629fd3af085f644ada2fd31359de263dc95d,454.3105003555095
c5c4d066740c70017879a186e3df0b148edb1785,425.2036414362632
93622845055ef268067ee6964763aff9683e8360,459.60084444371716
5201a5f9e394334dc5fd4a496f8f50e6208d19e7,401.87844377866355
7e760b93b2a189673c81aff7015aca45b4f50f3e,431.5509208613987
eaa1a34e13b8a09212e41da38d9aeb156cdb67ec,-0.002219348611653793
e4e972daa04fa516a7faddc8f3a9051fa1a3ef73,435.24265745403306
04013eb3b9f5e047e3c384cbc124d6be434890c1,416.9931363329374
da0d4b43fd0c5896ab67944d72aa269aa842668e,577.838945757508
27b0ea08fbfdf0ab929e8910fb53de7f2d38e027,447.5077523727121
bf751d79db8096cf876ac75002003bf2a7da2035,431.08119297225073
6e85f5878fde0da41bcbdeb1050e561c334bc31f,-0.002219348611653793
726af52ecc5309864376cfbb79843e4d9bc67eb0,519.1247859764541
cdad5bfc0354572880fa799d9a0af784137de4a0,-0.002219348611653793
ab662cdba1df0e1c825e0a4ee853ba1e1cbc93b7,505.77447298349506
9cb5797ed8f7ede425ba307f769774b42460774c,458.4524368160648
ac75c3f733f769455017ffdcf9b4ef75af3f853b,421.6940006610819
8c408798149631973f52a14f363b604349f3425d,617.8371171248785
b2994317d9802cb04c018f57f863aaa6fae7a2b7,-0.002219348611653793
0f1c44bdb576aa13a22627c4415521e2a68398e9,-0.002219348611653793
b04c28955fd0f07bf69fc01d69aed8d166814b31,437.46156267437465
8526e4bbbef79ed45f772a3cf3f872feca4b2c78,451.64568452838733
fa2603e1077c05493a48a74c6365a8d938b9bb58,440.07123635743596
0432abb93e94758393c78d674c53761c8e7547b2,431.97281315666476
49b0b691c0182295bc83ac4cc9d50a64a5848c0d,525.810067655756
40e4c903604e672a031abf55a0e9d0be2499e19d,530.5508916170432
954ace12d31d77ef4ea626ea92bdeb925fd6e5ae,568.7639231011243
ae275ec587fa99cbc535a14b099e9a53418ad6f5,606.3848702845827
a40bcb038126e8fcc18613587d349c451b17495e,625.0511893259709
9b19bbaedd6ecaef988bef930c5793119b19dc00,446.98766315558066
62d3a19afc54c1410e6e771ea29b909f8796cdcc,-0.002219348611653793
d20057efa140f475a2ab2abe27411b82e8da0e5e,-0.002219348611653793
96e1a9ae54f3094c2837def24b35651fd65b7683,-0.002219348611653793
3d6a4ab1849805f82b0f394f9a4fa437f4b32ac3,415.55723527407804
6be58e40bbd01a8ac4d505fbd0365dd83af28e95,499.9541260301562
f97828327a4314a4678a907d32d289e43235a80f,-0.002219348611653793
46ef075a91ce3096159d24ef137e502955a2e92a,446.2082414905209
525cdb6a9a5f67818cf00847195ba88f8fe91978,-0.002219348611653793
0fd2ebb2cba41467a2f1f064879e27c14671db11,472.14608764430017
1a4a64788e42e62aebaf976e118e4312f271be20,536.6867786197057
53c0a7d0d86fd533212fc581cf32c5cccadc294a,-0.002219348611653793
176bc8dd43cac4ba6a6d6a02ffdff69f551753ea,484.84874541294147
fb888df8e882e6c0d8422fbd16748fe087fba56a,-0.002219348611653793
6c508375be3ebcb0b6c52551760aebf3b08eeb9a,419.1607104301247
268cf78cf0732bf2305b70f7e0d213f9d4426fb9,-0.002219348611653793
d920d310fa85f5d607cddd3f366d1fb4901372da,456.2364059968176
362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7,505.39236676666343
15eee3ac96dc71dc59f1b5347631950a6c8fd4cd,-0.002219348611653793
ba01e15e5a2f24d0dd9b724618655a329ad61213,468.420018267972
dbeac2f05498472ec708163898309999efef03f2,393.40713656290166
31782322f561ad5f596f6ae148c8204fad23705f,-0.002219348611653793
bfd9561d59f723b856dbcc1ce674e11bba238a99,-0.002219348611653793
f9e9ba7cde4ffc2fe5abfac27bd6d9cb5111ba88,534.1431848213001
8b8e4fa6082f26f5676d2a45314fc89dcdad7076,469.18186306512916
825b9a5eb0d8725082051b41e082aed01dc9be7e,378.18911542867954
67d77c90ad21e26bfc94677547f6910b01dc1d32,429.76457153416254
5f6469e64a6bbc1d2ec35b37e18cb0a1f770776b,-0.002219348611653793
74271d115ce6ed32aa2aa834385200a606c62bce,377.1437642423177
6efd349903f7b391b6f920cc76de7b507258a8c9,400.72162040276146
e85ffa10d21d03b9b4e925b5808dde341be4a62e,-0.002219348611653793
c0934de7b64b1ea909ce77c97580606e18936874,584.1744558291057
f81906feca10f1eeb5153e9f662a06040dc795c9,573.3693770188243
18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53,432.737567578116
2ad02e38865830766bb87531dcb154852364eb39,498.7067360367179
e2a2e25e4621145f30dd816bb0524080d0d0fe6e,-0.002219348611653793
f986cc713f62755c8e4e47a388f9775fe2f46b40,439.94348998436215
143481c553f2f07d71a7b02d4364cf716eb213c3,502.76243990166853
7c2c0ca131808098924fa3305efe67029c95e527,510.5085263133484
862074b9b6dcb5e90476279725b9d0aa991f1e86,366.9310665853297
a5873b09206a34e65ff84c5d12d27998701220b4,408.8089493144179
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,450.3473308104934
cd532929efcd6be773ba62fc83c631a77eb24e94,611.6223864660788
64a70bc39c408304ecb8e572765315a3896ff833,482.2267865623701
5573caf7f47589820461e64565f85c11bf9f122b,443.96691336475396
3d53dc66f180761ba5e2d28a300c8ef057d9ea7c,580.8523088729236
e7f989fad23aa525007003e7d1382ae56c9947f5,450.0089338895623
44b8f6f734d554fec0da2e60da8d27868798c802,503.10929399643777
ae0ce3518210a23804d30a83c92f5c2da6fe1382,-0.002219348611653793
34d6082a74330b3f5bc565fc573674afaa03f661,705.1828490299803
d25c087f96c3997d6328b953d4a710d27ef5838a,477.6574472788857
0e916480daf872f3cfd63c9decda513616804b6a,-0.002219348611653793
0aaabaee1a7130f1a6522f42e2cef0aaa3aa868c,-0.002219348611653793
1fc2ba4ee56a9fbd8fe1aaebbd17687e789e56ba,474.25407017381656
e447d3f2d58677fd267d7a03f501ef642a1d4e06,411.7298286349985
fbe1950b1a096572f21ea11345473fefcba6c84c,457.9210644461639
e4dd5ac3ce6b422fba0210f939d5a23dbe4abd4d,-0.002219348611653793
c2254381cb8e8019e54099ee35eeb5fe7216f9a0,482.978659490305
e34e38ff42f2e49861b2ba1efdf8c5f107f05fb3,-0.002219348611653793
48bb95f95bf1597bd67366fb50610ada3df98863,445.57525069610125
51ae593280f360e68b5400abcbb0d37f1ecade71,678.3631782079101
